@RELATION admission_stats

@ATTRIBUTE Subjnum REAL
@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0, 1, 2, 3, 4}

@DATA
1660.0,Female,0.0,0.0429473684211,0.481481481481,0.450980392157,0.620689655172,0.525925925926,0.655172413793,0.481481481481,0.416666666667,0.72,0.222222222222,English,0.707602339181,0.442307692308,0.3,1
1664.0,Male,0.0,0.263157894737,0.648148148148,0.745098039216,0.620689655172,0.703703703704,0.748768472906,0.777777777778,0.625,0.56,0.111111111111,English,0.690058479532,0.576923076923,0.767857142857,1
1669.0,Male,0.0,0.210526315789,0.592592592593,0.803921568627,0.586206896552,0.688888888889,0.600985221675,0.740740740741,0.75,0.64,1.0,English,0.59649122807,0.576923076923,0.285714285714,1
1703.0,Male,0.0,0.160577894737,0.740740740741,0.745098039216,0.844827586207,0.837037037037,0.684729064039,0.555555555556,0.75,0.56,0.888888888889,English,0.719298245614,0.576923076923,0.342857142857,1
1717.0,Male,0.0,0.263157894737,0.611111111111,0.647058823529,0.5,0.6,0.733990147783,0.740740740741,0.625,0.56,0.555555555556,English,0.865497076023,0.442307692308,0.3,1
1719.0,Female,0.0,0.0126315789474,0.37037037037,0.725490196078,0.637931034483,0.592592592593,0.5960591133,0.37037037037,0.916666666667,0.48,0.777777777778,Another,0.754385964912,0.615384615385,0.407142857143,1
1735.0,Female,1.0,0.0105263157895,0.62962962963,0.78431372549,0.586206896552,0.696296296296,0.891625615764,0.888888888889,0.916666666667,0.88,0.666666666667,English,1.0,0.576923076923,0.285714285714,1
1791.0,Male,0.0,0.141624210526,0.444444444444,0.666666666667,0.51724137931,0.548148148148,0.822660098522,0.666666666667,0.541666666667,0.52,0.777777777778,English,0.970760233918,0.576923076923,0.285714285714,1
1935.0,Female,1.0,0.0139978947368,0.296296296296,0.0,0.448275862069,0.207407407407,0.507389162562,0.407407407407,0.166666666667,0.24,0.777777777778,EnglishandAnother,0.415204678363,0.25,0.142857142857,1
1947.0,Female,1.0,0.0684210526316,0.722222222222,0.588235294118,0.758620689655,0.733333333333,0.931034482759,0.777777777778,0.708333333333,0.8,0.222222222222,EnglishandAnother,1.0,0.615384615385,0.496428571429,1
1966.0,Male,0.0,0.0368421052632,0.592592592593,0.745098039216,0.689655172414,0.711111111111,0.665024630542,0.333333333333,0.625,0.52,0.888888888889,English,0.678362573099,0.615384615385,0.328571428571,1
1970.0,Female,0.0,0.168421052632,0.611111111111,0.705882352941,0.620689655172,0.674074074074,0.817733990148,0.777777777778,0.666666666667,0.6,0.888888888889,English,0.853801169591,0.365384615385,0.25,1
1978.0,Female,1.0,0.105263157895,0.574074074074,0.509803921569,0.534482758621,0.548148148148,0.704433497537,0.62962962963,0.375,0.52,0.222222222222,English,0.649122807018,0.538461538462,0.271428571429,1
1995.0,Female,0.0,0.184210526316,0.722222222222,0.529411764706,0.724137931034,0.696296296296,0.694581280788,0.777777777778,0.25,0.8,1.0,English,0.818713450292,0.384615384615,0.278571428571,1
2004.0,Male,0.0,0.0157894736842,0.703703703704,0.882352941176,0.689655172414,0.807407407407,0.566502463054,0.814814814815,0.875,0.6,1.0,EnglishandAnother,0.514619883041,0.538461538462,0.25,1
2101.0,Male,1.0,0.0132631578947,0.425925925926,0.313725490196,0.465517241379,0.385185185185,0.399014778325,0.444444444444,0.375,0.44,0.111111111111,EnglishandAnother,0.46783625731,0.384615384615,0.214285714286,1
2108.0,Male,1.0,0.0189473684211,0.592592592593,0.470588235294,0.637931034483,0.585185185185,0.310344827586,0.740740740741,0.583333333333,0.72,1.0,Another,0.356725146199,0.5,0.342857142857,1
2115.0,Male,0.0,0.263157894737,0.777777777778,0.588235294118,0.775862068966,0.762962962963,0.778325123153,0.851851851852,0.583333333333,0.88,0.777777777778,English,0.736842105263,0.519230769231,0.5,1
2159.0,Female,1.0,0.0410526315789,0.777777777778,0.725490196078,0.655172413793,0.762962962963,0.802955665025,0.666666666667,0.625,0.48,0.777777777778,English,0.947368421053,0.538461538462,0.271428571429,1
2160.0,Male,0.0,0.263157894737,0.388888888889,0.862745098039,0.551724137931,0.614814814815,0.738916256158,0.444444444444,0.916666666667,0.56,0.888888888889,English,0.730994152047,0.615384615385,0.578571428571,1
2316.0,Female,0.0,0.0578947368421,0.537037037037,0.666666666667,0.620689655172,0.62962962963,0.852216748768,0.481481481481,0.625,0.6,0.666666666667,English,0.941520467836,0.538461538462,0.271428571429,1
2327.0,Female,1.0,0.0261126315789,0.259259259259,0.490196078431,0.327586206897,0.325925925926,0.84236453202,0.259259259259,0.5,0.44,0.111111111111,EnglishandAnother,0.853801169591,0.25,0.142857142857,1
2332.0,Male,0.0,0.142105263158,0.740740740741,0.745098039216,0.637931034483,0.748148148148,0.753694581281,0.703703703704,0.625,0.68,0.333333333333,English,0.730994152047,0.480769230769,0.478571428571,1
2373.0,Male,1.0,0.0357894736842,0.462962962963,0.588235294118,0.534482758621,0.533333333333,0.714285714286,0.555555555556,0.583333333333,0.44,1.0,EnglishandAnother,0.795321637427,0.615384615385,0.271428571429,1
2394.0,Female,1.0,0.0147368421053,0.5,0.470588235294,0.568965517241,0.518518518519,0.630541871921,0.62962962963,0.458333333333,0.56,0.666666666667,EnglishandAnother,0.561403508772,0.538461538462,0.385714285714,1
2406.0,Male,1.0,0.145263157895,0.666666666667,0.529411764706,0.586206896552,0.614814814815,0.733990147783,0.703703703704,0.541666666667,0.72,0.777777777778,English,0.707602339181,0.576923076923,0.457142857143,1
2483.0,Female,1.0,0.0842105263158,0.481481481481,0.529411764706,0.689655172414,0.585185185185,0.699507389163,0.62962962963,0.625,0.6,0.777777777778,EnglishandAnother,0.678362573099,0.538461538462,0.442857142857,1
2555.0,Female,1.0,0.0168421052632,0.0925925925926,0.607843137255,0.258620689655,0.274074074074,0.615763546798,0.222222222222,0.5,0.36,0.666666666667,Another,0.678362573099,0.346153846154,0.242857142857,1
2618.0,Male,1.0,0.00684210526316,0.537037037037,0.490196078431,0.534482758621,0.525925925926,0.497536945813,0.555555555556,0.5,0.68,0.222222222222,EnglishandAnother,0.444444444444,0.576923076923,0.317857142857,1
2662.0,Male,0.0,0.105263157895,0.518518518519,0.78431372549,0.586206896552,0.651851851852,0.802955665025,0.481481481481,0.666666666667,0.56,0.777777777778,English,0.859649122807,0.615384615385,0.517857142857,1
2676.0,Female,0.0,0.2,0.277777777778,0.313725490196,0.275862068966,0.244444444444,0.714285714286,0.481481481481,0.416666666667,0.44,0.666666666667,Another,0.690058479532,0.461538461538,0.364285714286,1
2687.0,Female,0.0,0.0736842105263,0.37037037037,0.333333333333,0.689655172414,0.466666666667,0.76354679803,0.518518518519,0.416666666667,0.64,0.666666666667,EnglishandAnother,0.847953216374,0.346153846154,0.235714285714,1
